id;imagem;codigo;descricao;fornecedor;linha;cor;medida;sistema;valor;observacao;estoque;nescessario;material;peso_kg_m
908;;TR-004;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.120
909;;TR-005;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.160
910;;TR-012;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.155
911;;TR-018;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.155
950;;TR-040;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.320
362;;TR-053;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.361
403;;TR-054;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.431
451;;TR-055;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.421
361;;TR-056;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.534
431;;TRAV-A058;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.219
231;;TUB-009;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.120
996;;TUB4518;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1790
1269;;TUB510PT LAM;;PETRA;PVC PTO;PRETO ;BR;;80.82;nan;0;0;PERFIL;0.0
1014;;TUR070;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.423
383;;U-1070;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.499
513;;U-406;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.260
387;;U-421;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.152
374;;U-425;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.145
481;;U-482;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.115
438;;U-522;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.100
437;;U-533;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.185
457;;U-681;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.131
346;;U-683;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.154
491;;U-704;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.187
1006;;US-108;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.502
876;;US-280;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.267
1191;;US-280;;PETRA;PVC;BRANCA;BR;;25.20;nan;0;0;PERFIL;0.0
1203;;US-280PT;;PETRA;PVC PTO;PRETO ;BR;;37.44;nan;0;0;PERFIL;0.0
657;;VA-012;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.255
658;;VA-012F;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.255
809;;VA-015;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.265
810;;VA-015F;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.265
659;;VA-017;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.274
660;;VA-017F;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.274
661;;VA-024;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.271
662;;VA-024F;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.271
705;;VA-201;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.261
706;;VA-201F;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.261
864;;VG-048;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1320
1211;;VG-050;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.450
36;VG-052.jpg;VG-052;GUARNIÃ‡ÃƒO 14 X 60;ALUITA;TODAS;BRANCA;BR;TODOS;0.0;USA CLICK NYL 190;0;0;PERFIL;0.0
862;;VG-052;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.285
213;;VG-053;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.317
865;;VG-055;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.284
866;;VG-056;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.267
1028;;VG-057;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1251
922;;VG-058;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1050
921;;VG-059;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1100
870;;VG-061;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.835
1084;;VISTA10;;ALUITA;PORTA INTERNA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.364
1085;;VISTA50;;ALUITA;PORTA INTERNA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.546
1101;;VN0659;;PETRA;PVC;BRANCA;BR;;54.00;nan;0;0;PERFIL;0.0
1153;;VN0659PT;;PETRA;PVC PTO;PRETO ;BR;;40.50;nan;0;0;PERFIL;0.0
1315;;VN1668;;PETRA;PVC;BRANCA;BR;;85.00;nan;0;0;PERFIL;0.0
1329;;VN1668PE;;PETRA;PVCPE;PRETO EXTERNO;;;120.00;nan;0;0;PERFIL;0.1
1307;;VN1668PT;;PETRA;PVC PTO;PRETO ;BR;;160.00;nan;0;0;PERFIL;0.0
969;;VR-063;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.536
997;;VS-012;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1089
999;;VS-024;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1817
998;;VS-025;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1168
1196;;VS-042;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1104
1194;;VS-044;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;2126
1195;;VS-045;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1455
1206;;VS-2004;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.118
352;;VZ-024;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.254
419;;VZ-060;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.400
1193;;VZC-37BC;;PETRA;PVC;BRANCA;BR;;45.00;nan;0;0;PERFIL;0.0
1202;;VZC-45BC;;PETRA;PVC;BRANCA;BR;;45.00;nan;0;0;PERFIL;0.0
1345;;VZC-45PE;;PETRA;PVCPE;PRETO EXTERNO;;;90.00;nan;0;0;PERFIL;0.17
1205;;VZC-45PT;;PETRA;PVC PTO;PRETO ;BR;;45.00;nan;0;0;PERFIL;0.0
1192;;VZP-37BC;;PETRA;PVC;BRANCA;BR;;45.00;nan;0;0;PERFIL;0.0
1197;;VZP-45BC;;PETRA;PVC;BRANCA;BR;;45.00;nan;0;0;PERFIL;0.0
1344;;VZP-45PE;;PETRA;PVCPE;PRETO EXTERNO;;;90.00;nan;0;0;PERFIL;0.16
1204;;VZP-45PT;;PETRA;PVC PTO;PRETO ;BR;;45.00;nan;0;0;PERFIL;0.0
490;;Y-110;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.653
475;;Y-111;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.276
411;;Y-120;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.247
432;;Y-126;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.333
517;;Y-131;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.488
511;;Y-153;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.500
504;;Y-168;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.705
455;;Y-195;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.444
405;;Y-197;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.279
367;;Y-200;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.257
459;;Y-201;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.290
397;;Y-215;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.539
354;;Y-260;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.792
420;;Y-312;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.488
423;;Y-350;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.909
448;;Z-074;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.260
465;;Z-082;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.340
395;;Z-114;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.564
416;;Z-115;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.634
496;;Z-118;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.621
497;;Z-167;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.827
460;;Z-169;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.250
359;;Z-170;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.796
402;;Z-171;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1016
443;;Z-173;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1355
379;;Z-174;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.726
373;;Z-175;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.569
414;;Z-176;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.854
515;;Z-178;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1033
466;;Z-179;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.740
526;;Z-180;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.759
468;;Z-181;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.564
493;;Z-182;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.626
500;;Z-183;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.989
505;;Z-183-A;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.989
406;;Z-186;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1016
353;;Z-192;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.829
456;;Z-201;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.271
435;;Z-203;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.301
495;;Z-231;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1035
391;;Z-247;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1155
363;;Z-248;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.350
442;;Z-254;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.822
413;;Z-258;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1081
393;;Z-259;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.618
518;;Z-261;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.892
487;;Z-262;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.734
492;;Z-264;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1266
410;;Z-266;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1023
449;;Z-267;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.729
506;;Z-268;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.959
49;;;DobradiÃ§a pivotante superior c/ pivot 1009 -MIOLO SOLTO;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;32.00;nan;0;0;ACESSORIO;0.0
51;;;DobradiÃ§a Mini Pivontante Superior;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;157.00;nan;0;0;ACESSORIO;0.0
54;;;DobradiÃ§a Mini Pivotante Inferior;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;240.00;nan;0;0;ACESSORIO;0.0
55;;;DobradiÃ§a pivotante inferior c/ pivot 1014 -MIOLO SOLTO;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;230.00;nan;0;0;ACESSORIO;0.0
